(170, 192, 149, 1, 94, 2, 143, 229, 106, 171)
(170, 192, 148, 1, 93, 2, 143, 229, 104, 171)
(170, 192, 145, 1, 85, 2, 143, 229, 93, 171)
(170, 192, 143, 1, 70, 2, 143, 229, 76, 171)
(170, 192, 142, 1, 71, 2, 143, 229, 76, 171)
(170, 192, 138, 1, 52, 2, 143, 229, 53, 171)
(170, 192, 137, 1, 46, 2, 143, 229, 46, 171)
(170, 192, 136, 1, 48, 2, 143, 229, 47, 171)
(170, 192, 137, 1, 43, 2, 143, 229, 43, 171)
(170, 192, 134, 1, 34, 2, 143, 229, 31, 171)
(170, 192, 136, 1, 32, 2, 143, 229, 31, 171)
(170, 192, 134, 1, 25, 2, 143, 229, 22, 171)
(170, 192, 132, 1, 20, 2, 143, 229, 15, 171)
(170, 192, 130, 1, 15, 2, 143, 229, 8, 171)
(170, 192, 130, 1, 15, 2, 143, 229, 8, 171)
(170, 192, 130, 1, 13, 2, 143, 229, 6, 171)
(170, 192, 131, 1, 19, 2, 143, 229, 13, 171)
(170, 192, 135, 1, 25, 2, 143, 229, 23, 171)
(170, 192, 134, 1, 25, 2, 143, 229, 22, 171)
(170, 192, 132, 1, 25, 2, 143, 229, 20, 171)
(170, 192, 130, 1, 26, 2, 143, 229, 19, 171)
(170, 192, 132, 1, 30, 2, 143, 229, 25, 171)
(170, 192, 130, 1, 18, 2, 143, 229, 11, 171)
(170, 192, 130, 1, 17, 2, 143, 229, 10, 171)
(170, 192, 133, 1, 22, 2, 143, 229, 18, 171)
(170, 192, 134, 1, 26, 2, 143, 229, 23, 171)
(170, 192, 133, 1, 24, 2, 143, 229, 20, 171)
(170, 192, 136, 1, 20, 2, 143, 229, 19, 171)
(170, 192, 134, 1, 255, 1, 143, 229, 251, 171)
(170, 192, 138, 1, 4, 2, 143, 229, 5, 171)
(170, 192, 139, 1, 17, 2, 143, 229, 19, 171)
(170, 192, 140, 1, 21, 2, 143, 229, 24, 171)
(170, 192, 142, 1, 22, 2, 143, 229, 27, 171)
(170, 192, 147, 1, 34, 2, 143, 229, 44, 171)
(170, 192, 148, 1, 35, 2, 143, 229, 46, 171)
(170, 192, 147, 1, 37, 2, 143, 229, 47, 171)
(170, 192, 146, 1, 38, 2, 143, 229, 47, 171)
(170, 192, 146, 1, 43, 2, 143, 229, 52, 171)
(170, 192, 142, 1, 34, 2, 143, 229, 39, 171)
(170, 192, 144, 1, 38, 2, 143, 229, 45, 171)
(170, 192, 145, 1, 34, 2, 143, 229, 42, 171)
(170, 192, 148, 1, 42, 2, 143, 229, 53, 171)
(170, 192, 147, 1, 39, 2, 143, 229, 49, 171)
(170, 192, 145, 1, 38, 2, 143, 229, 46, 171)
(170, 192, 148, 1, 42, 2, 143, 229, 53, 171)
(170, 192, 149, 1, 44, 2, 143, 229, 56, 171)
(170, 192, 147, 1, 39, 2, 143, 229, 49, 171)
(170, 192, 144, 1, 38, 2, 143, 229, 45, 171)
(170, 192, 146, 1, 39, 2, 143, 229, 48, 171)
(170, 192, 145, 1, 38, 2, 143, 229, 46, 171)
(170, 192, 148, 1, 38, 2, 143, 229, 49, 171)
(170, 192, 146, 1, 29, 2, 143, 229, 38, 171)
(170, 192, 147, 1, 31, 2, 143, 229, 41, 171)
(170, 192, 147, 1, 31, 2, 143, 229, 41, 171)
(170, 192, 148, 1, 28, 2, 143, 229, 39, 171)
(170, 192, 147, 1, 19, 2, 143, 229, 29, 171)
(170, 192, 146, 1, 23, 2, 143, 229, 32, 171)
(170, 192, 148, 1, 36, 2, 143, 229, 47, 171)
(170, 192, 152, 1, 47, 2, 143, 229, 62, 171)
(170, 192, 148, 1, 45, 2, 143, 229, 56, 171)
(170, 192, 145, 1, 28, 2, 143, 229, 36, 171)
(170, 192, 143, 1, 22, 2, 143, 229, 28, 171)
(170, 192, 138, 1, 12, 2, 143, 229, 13, 171)
(170, 192, 134, 1, 11, 2, 143, 229, 8, 171)
(170, 192, 132, 1, 3, 2, 143, 229, 254, 171)
(170, 192, 134, 1, 16, 2, 143, 229, 13, 171)
(170, 192, 136, 1, 20, 2, 143, 229, 19, 171)
(170, 192, 137, 1, 18, 2, 143, 229, 18, 171)
(170, 192, 137, 1, 23, 2, 143, 229, 23, 171)
(170, 192, 136, 1, 18, 2, 143, 229, 17, 171)
(170, 192, 133, 1, 21, 2, 143, 229, 17, 171)
(170, 192, 132, 1, 18, 2, 143, 229, 13, 171)
(170, 192, 135, 1, 24, 2, 143, 229, 22, 171)
(170, 192, 133, 1, 22, 2, 143, 229, 18, 171)
(170, 192, 134, 1, 24, 2, 143, 229, 21, 171)
(170, 192, 134, 1, 39, 2, 143, 229, 36, 171)
(170, 192, 135, 1, 47, 2, 143, 229, 45, 171)
(170, 192, 135, 1, 45, 2, 143, 229, 43, 171)
(170, 192, 133, 1, 52, 2, 143, 229, 48, 171)
(170, 192, 135, 1, 56, 2, 143, 229, 54, 171)
(170, 192, 134, 1, 57, 2, 143, 229, 54, 171)
(170, 192, 134, 1, 58, 2, 143, 229, 55, 171)
(170, 192, 133, 1, 54, 2, 143, 229, 50, 171)
(170, 192, 135, 1, 65, 2, 143, 229, 63, 171)
(170, 192, 133, 1, 74, 2, 143, 229, 70, 171)
(170, 192, 134, 1, 78, 2, 143, 229, 75, 171)
(170, 192, 134, 1, 75, 2, 143, 229, 72, 171)
(170, 192, 131, 1, 56, 2, 143, 229, 50, 171)
(170, 192, 130, 1, 52, 2, 143, 229, 45, 171)
(170, 192, 132, 1, 50, 2, 143, 229, 45, 171)
(170, 192, 134, 1, 54, 2, 143, 229, 51, 171)
(170, 192, 137, 1, 56, 2, 143, 229, 56, 171)
(170, 192, 144, 1, 65, 2, 143, 229, 72, 171)
(170, 192, 144, 1, 53, 2, 143, 229, 60, 171)
(170, 192, 148, 1, 67, 2, 143, 229, 78, 171)
(170, 192, 146, 1, 52, 2, 143, 229, 61, 171)
(170, 192, 144, 1, 45, 2, 143, 229, 52, 171)
(170, 192, 142, 1, 34, 2, 143, 229, 39, 171)
(170, 192, 143, 1, 32, 2, 143, 229, 38, 171)
(170, 192, 145, 1, 45, 2, 143, 229, 53, 171)
(170, 192, 148, 1, 46, 2, 143, 229, 57, 171)
(170, 192, 146, 1, 48, 2, 143, 229, 57, 171)
(170, 192, 147, 1, 58, 2, 143, 229, 68, 171)
(170, 192, 151, 1, 60, 2, 143, 229, 74, 171)
(170, 192, 145, 1, 53, 2, 143, 229, 61, 171)
(170, 192, 146, 1, 44, 2, 143, 229, 53, 171)
(170, 192, 145, 1, 34, 2, 143, 229, 42, 171)
(170, 192, 143, 1, 30, 2, 143, 229, 36, 171)
(170, 192, 142, 1, 22, 2, 143, 229, 27, 171)
(170, 192, 141, 1, 17, 2, 143, 229, 21, 171)
(170, 192, 142, 1, 24, 2, 143, 229, 29, 171)
(170, 192, 142, 1, 26, 2, 143, 229, 31, 171)
(170, 192, 143, 1, 36, 2, 143, 229, 42, 171)
(170, 192, 144, 1, 45, 2, 143, 229, 52, 171)
(170, 192, 139, 1, 32, 2, 143, 229, 34, 171)
(170, 192, 139, 1, 36, 2, 143, 229, 38, 171)
(170, 192, 141, 1, 35, 2, 143, 229, 39, 171)
(170, 192, 139, 1, 34, 2, 143, 229, 36, 171)
(170, 192, 136, 1, 32, 2, 143, 229, 31, 171)
(170, 192, 139, 1, 34, 2, 143, 229, 36, 171)
(170, 192, 138, 1, 35, 2, 143, 229, 36, 171)
(170, 192, 136, 1, 38, 2, 143, 229, 37, 171)
(170, 192, 132, 1, 37, 2, 143, 229, 32, 171)
(170, 192, 133, 1, 53, 2, 143, 229, 49, 171)
(170, 192, 130, 1, 42, 2, 143, 229, 35, 171)
(170, 192, 130, 1, 36, 2, 143, 229, 29, 171)
(170, 192, 130, 1, 37, 2, 143, 229, 30, 171)
(170, 192, 131, 1, 49, 2, 143, 229, 43, 171)
(170, 192, 132, 1, 55, 2, 143, 229, 50, 171)
(170, 192, 128, 1, 42, 2, 143, 229, 33, 171)
(170, 192, 125, 1, 33, 2, 143, 229, 21, 171)
(170, 192, 124, 1, 27, 2, 143, 229, 14, 171)
(170, 192, 120, 1, 9, 2, 143, 229, 248, 171)
(170, 192, 117, 1, 7, 2, 143, 229, 243, 171)
(170, 192, 117, 1, 4, 2, 143, 229, 240, 171)
(170, 192, 114, 1, 251, 1, 143, 229, 227, 171)
(170, 192, 113, 1, 247, 1, 143, 229, 222, 171)
(170, 192, 112, 1, 248, 1, 143, 229, 222, 171)
(170, 192, 111, 1, 17, 2, 143, 229, 247, 171)
(170, 192, 110, 1, 18, 2, 143, 229, 247, 171)
(170, 192, 108, 1, 8, 2, 143, 229, 235, 171)
(170, 192, 107, 1, 6, 2, 143, 229, 232, 171)
(170, 192, 104, 1, 247, 1, 143, 229, 213, 171)
(170, 192, 102, 1, 228, 1, 143, 229, 192, 171)
(170, 192, 104, 1, 229, 1, 143, 229, 195, 171)
(170, 192, 103, 1, 223, 1, 143, 229, 188, 171)
(170, 192, 101, 1, 236, 1, 143, 229, 199, 171)
(170, 192, 104, 1, 245, 1, 143, 229, 211, 171)
(170, 192, 104, 1, 241, 1, 143, 229, 207, 171)
(170, 192, 100, 1, 239, 1, 143, 229, 201, 171)
(170, 192, 100, 1, 243, 1, 143, 229, 205, 171)
(170, 192, 100, 1, 243, 1, 143, 229, 205, 171)
(170, 192, 100, 1, 255, 1, 143, 229, 217, 171)
(170, 192, 98, 1, 242, 1, 143, 229, 202, 171)
(170, 192, 98, 1, 246, 1, 143, 229, 206, 171)
(170, 192, 97, 1, 247, 1, 143, 229, 206, 171)
(170, 192, 99, 1, 253, 1, 143, 229, 214, 171)
(170, 192, 100, 1, 249, 1, 143, 229, 211, 171)
(170, 192, 97, 1, 241, 1, 143, 229, 200, 171)
(170, 192, 99, 1, 241, 1, 143, 229, 202, 171)
(170, 192, 101, 1, 245, 1, 143, 229, 208, 171)
(170, 192, 101, 1, 252, 1, 143, 229, 215, 171)
(170, 192, 101, 1, 252, 1, 143, 229, 215, 171)
(170, 192, 99, 1, 247, 1, 143, 229, 208, 171)
(170, 192, 101, 1, 2, 2, 143, 229, 222, 171)
(170, 192, 102, 1, 7, 2, 143, 229, 228, 171)
(170, 192, 102, 1, 15, 2, 143, 229, 236, 171)
(170, 192, 102, 1, 14, 2, 143, 229, 235, 171)
(170, 192, 104, 1, 252, 1, 143, 229, 218, 171)
(170, 192, 105, 1, 250, 1, 143, 229, 217, 171)
(170, 192, 106, 1, 246, 1, 143, 229, 214, 171)
(170, 192, 104, 1, 244, 1, 143, 229, 210, 171)
(170, 192, 105, 1, 244, 1, 143, 229, 211, 171)
(170, 192, 106, 1, 245, 1, 143, 229, 213, 171)
(170, 192, 106, 1, 244, 1, 143, 229, 212, 171)
(170, 192, 110, 1, 255, 1, 143, 229, 227, 171)
(170, 192, 109, 1, 248, 1, 143, 229, 219, 171)
(170, 192, 106, 1, 248, 1, 143, 229, 216, 171)
(170, 192, 107, 1, 252, 1, 143, 229, 221, 171)
(170, 192, 111, 1, 1, 2, 143, 229, 231, 171)
(170, 192, 114, 1, 254, 1, 143, 229, 230, 171)
(170, 192, 113, 1, 248, 1, 143, 229, 223, 171)
(170, 192, 115, 1, 242, 1, 143, 229, 219, 171)
(170, 192, 114, 1, 238, 1, 143, 229, 214, 171)
(170, 192, 112, 1, 230, 1, 143, 229, 204, 171)
(170, 192, 113, 1, 242, 1, 143, 229, 217, 171)
(170, 192, 112, 1, 3, 2, 143, 229, 234, 171)
(170, 192, 113, 1, 3, 2, 143, 229, 235, 171)
(170, 192, 115, 1, 9, 2, 143, 229, 243, 171)
(170, 192, 113, 1, 9, 2, 143, 229, 241, 171)
(170, 192, 112, 1, 10, 2, 143, 229, 241, 171)
(170, 192, 114, 1, 7, 2, 143, 229, 240, 171)
(170, 192, 119, 1, 19, 2, 143, 229, 1, 171)
(170, 192, 123, 1, 25, 2, 143, 229, 11, 171)
(170, 192, 124, 1, 26, 2, 143, 229, 13, 171)
(170, 192, 126, 1, 29, 2, 143, 229, 18, 171)
(170, 192, 125, 1, 27, 2, 143, 229, 15, 171)
(170, 192, 128, 1, 32, 2, 143, 229, 23, 171)
(170, 192, 127, 1, 25, 2, 143, 229, 15, 171)
(170, 192, 128, 1, 29, 2, 143, 229, 20, 171)
(170, 192, 131, 1, 35, 2, 143, 229, 29, 171)
(170, 192, 137, 1, 65, 2, 143, 229, 65, 171)
(170, 192, 137, 1, 69, 2, 143, 229, 69, 171)
(170, 192, 136, 1, 82, 2, 143, 229, 81, 171)
(170, 192, 137, 1, 84, 2, 143, 229, 84, 171)
(170, 192, 136, 1, 75, 2, 143, 229, 74, 171)
(170, 192, 139, 1, 71, 2, 143, 229, 73, 171)
(170, 192, 144, 1, 77, 2, 143, 229, 84, 171)
(170, 192, 148, 1, 75, 2, 143, 229, 86, 171)
(170, 192, 151, 1, 85, 2, 143, 229, 99, 171)
(170, 192, 151, 1, 89, 2, 143, 229, 103, 171)
(170, 192, 154, 1, 105, 2, 143, 229, 122, 171)
(170, 192, 156, 1, 107, 2, 143, 229, 126, 171)
(170, 192, 159, 1, 113, 2, 143, 229, 135, 171)
(170, 192, 161, 1, 117, 2, 143, 229, 141, 171)
(170, 192, 163, 1, 112, 2, 143, 229, 138, 171)
(170, 192, 161, 1, 91, 2, 143, 229, 115, 171)
(170, 192, 164, 1, 91, 2, 143, 229, 118, 171)
(170, 192, 164, 1, 85, 2, 143, 229, 112, 171)
(170, 192, 167, 1, 100, 2, 143, 229, 130, 171)
(170, 192, 171, 1, 103, 2, 143, 229, 137, 171)
(170, 192, 171, 1, 103, 2, 143, 229, 137, 171)
(170, 192, 170, 1, 99, 2, 143, 229, 132, 171)
(170, 192, 171, 1, 102, 2, 143, 229, 136, 171)
(170, 192, 172, 1, 105, 2, 143, 229, 140, 171)
(170, 192, 169, 1, 106, 2, 143, 229, 138, 171)
(170, 192, 174, 1, 106, 2, 143, 229, 143, 171)
(170, 192, 172, 1, 117, 2, 143, 229, 152, 171)
(170, 192, 173, 1, 119, 2, 143, 229, 155, 171)
(170, 192, 175, 1, 123, 2, 143, 229, 161, 171)
(170, 192, 174, 1, 121, 2, 143, 229, 158, 171)
(170, 192, 169, 1, 93, 2, 143, 229, 125, 171)
(170, 192, 169, 1, 91, 2, 143, 229, 123, 171)
(170, 192, 171, 1, 78, 2, 143, 229, 112, 171)
(170, 192, 173, 1, 89, 2, 143, 229, 125, 171)
(170, 192, 173, 1, 90, 2, 143, 229, 126, 171)
(170, 192, 171, 1, 90, 2, 143, 229, 124, 171)
(170, 192, 172, 1, 96, 2, 143, 229, 131, 171)
(170, 192, 171, 1, 99, 2, 143, 229, 133, 171)
(170, 192, 168, 1, 90, 2, 143, 229, 121, 171)
(170, 192, 168, 1, 88, 2, 143, 229, 119, 171)
(170, 192, 168, 1, 80, 2, 143, 229, 111, 171)
(170, 192, 167, 1, 70, 2, 143, 229, 100, 171)
(170, 192, 168, 1, 70, 2, 143, 229, 101, 171)
(170, 192, 168, 1, 70, 2, 143, 229, 101, 171)
(170, 192, 172, 1, 81, 2, 143, 229, 116, 171)
(170, 192, 174, 1, 80, 2, 143, 229, 117, 171)
(170, 192, 173, 1, 81, 2, 143, 229, 117, 171)
(170, 192, 176, 1, 87, 2, 143, 229, 126, 171)
(170, 192, 176, 1, 84, 2, 143, 229, 123, 171)
(170, 192, 176, 1, 82, 2, 143, 229, 121, 171)
(170, 192, 175, 1, 81, 2, 143, 229, 119, 171)
(170, 192, 177, 1, 83, 2, 143, 229, 123, 171)
(170, 192, 176, 1, 78, 2, 143, 229, 117, 171)
(170, 192, 174, 1, 72, 2, 143, 229, 109, 171)
(170, 192, 175, 1, 64, 2, 143, 229, 102, 171)
(170, 192, 174, 1, 62, 2, 143, 229, 99, 171)
(170, 192, 175, 1, 64, 2, 143, 229, 102, 171)
(170, 192, 177, 1, 67, 2, 143, 229, 107, 171)
(170, 192, 179, 1, 63, 2, 143, 229, 105, 171)
(170, 192, 179, 1, 66, 2, 143, 229, 108, 171)
(170, 192, 185, 1, 76, 2, 143, 229, 124, 171)
(170, 192, 187, 1, 79, 2, 143, 229, 129, 171)
(170, 192, 185, 1, 81, 2, 143, 229, 129, 171)
(170, 192, 185, 1, 69, 2, 143, 229, 117, 171)
(170, 192, 184, 1, 82, 2, 143, 229, 129, 171)
(170, 192, 187, 1, 80, 2, 143, 229, 130, 171)
(170, 192, 184, 1, 64, 2, 143, 229, 111, 171)
(170, 192, 183, 1, 61, 2, 143, 229, 107, 171)
(170, 192, 184, 1, 61, 2, 143, 229, 108, 171)
(170, 192, 182, 1, 73, 2, 143, 229, 118, 171)
(170, 192, 183, 1, 77, 2, 143, 229, 123, 171)
(170, 192, 184, 1, 86, 2, 143, 229, 133, 171)
(170, 192, 183, 1, 89, 2, 143, 229, 135, 171)
(170, 192, 183, 1, 93, 2, 143, 229, 139, 171)
(170, 192, 182, 1, 84, 2, 143, 229, 129, 171)
(170, 192, 182, 1, 91, 2, 143, 229, 136, 171)
(170, 192, 179, 1, 87, 2, 143, 229, 129, 171)
(170, 192, 179, 1, 86, 2, 143, 229, 128, 171)
(170, 192, 183, 1, 98, 2, 143, 229, 144, 171)
(170, 192, 184, 1, 99, 2, 143, 229, 146, 171)
(170, 192, 183, 1, 96, 2, 143, 229, 142, 171)
(170, 192, 179, 1, 97, 2, 143, 229, 139, 171)
(170, 192, 179, 1, 99, 2, 143, 229, 141, 171)
(170, 192, 177, 1, 96, 2, 143, 229, 136, 171)
(170, 192, 177, 1, 98, 2, 143, 229, 138, 171)
(170, 192, 174, 1, 94, 2, 143, 229, 131, 171)
(170, 192, 173, 1, 82, 2, 143, 229, 118, 171)
(170, 192, 170, 1, 79, 2, 143, 229, 112, 171)
(170, 192, 166, 1, 75, 2, 143, 229, 104, 171)
(170, 192, 164, 1, 74, 2, 143, 229, 101, 171)
(170, 192, 158, 1, 63, 2, 143, 229, 84, 171)
(170, 192, 157, 1, 64, 2, 143, 229, 84, 171)
(170, 192, 158, 1, 70, 2, 143, 229, 91, 171)
(170, 192, 158, 1, 75, 2, 143, 229, 96, 171)
(170, 192, 156, 1, 72, 2, 143, 229, 91, 171)
(170, 192, 153, 1, 70, 2, 143, 229, 86, 171)
(170, 192, 155, 1, 83, 2, 143, 229, 101, 171)
(170, 192, 155, 1, 87, 2, 143, 229, 105, 171)
(170, 192, 152, 1, 82, 2, 143, 229, 97, 171)
(170, 192, 152, 1, 68, 2, 143, 229, 83, 171)
(170, 192, 151, 1, 63, 2, 143, 229, 77, 171)
(170, 192, 150, 1, 59, 2, 143, 229, 72, 171)
(170, 192, 149, 1, 64, 2, 143, 229, 76, 171)
(170, 192, 150, 1, 61, 2, 143, 229, 74, 171)
(170, 192, 149, 1, 67, 2, 143, 229, 79, 171)
(170, 192, 145, 1, 54, 2, 143, 229, 62, 171)
(170, 192, 144, 1, 50, 2, 143, 229, 57, 171)
(170, 192, 141, 1, 42, 2, 143, 229, 46, 171)
(170, 192, 139, 1, 28, 2, 143, 229, 30, 171)
(170, 192, 136, 1, 26, 2, 143, 229, 25, 171)
(170, 192, 138, 1, 38, 2, 143, 229, 39, 171)
(170, 192, 138, 1, 31, 2, 143, 229, 32, 171)
(170, 192, 137, 1, 29, 2, 143, 229, 29, 171)
(170, 192, 141, 1, 28, 2, 143, 229, 32, 171)
(170, 192, 142, 1, 30, 2, 143, 229, 35, 171)
(170, 192, 143, 1, 37, 2, 143, 229, 43, 171)
(170, 192, 147, 1, 43, 2, 143, 229, 53, 171)
(170, 192, 148, 1, 40, 2, 143, 229, 51, 171)
(170, 192, 148, 1, 55, 2, 143, 229, 66, 171)
(170, 192, 149, 1, 70, 2, 143, 229, 82, 171)
(170, 192, 151, 1, 80, 2, 143, 229, 94, 171)
(170, 192, 148, 1, 76, 2, 143, 229, 87, 171)
(170, 192, 147, 1, 70, 2, 143, 229, 80, 171)
(170, 192, 145, 1, 71, 2, 143, 229, 79, 171)
(170, 192, 148, 1, 61, 2, 143, 229, 72, 171)
(170, 192, 151, 1, 67, 2, 143, 229, 81, 171)
(170, 192, 148, 1, 56, 2, 143, 229, 67, 171)
(170, 192, 146, 1, 50, 2, 143, 229, 59, 171)
(170, 192, 150, 1, 63, 2, 143, 229, 76, 171)
(170, 192, 148, 1, 59, 2, 143, 229, 70, 171)
(170, 192, 147, 1, 59, 2, 143, 229, 69, 171)
(170, 192, 145, 1, 54, 2, 143, 229, 62, 171)
(170, 192, 147, 1, 55, 2, 143, 229, 65, 171)
(170, 192, 144, 1, 50, 2, 143, 229, 57, 171)
(170, 192, 142, 1, 33, 2, 143, 229, 38, 171)
(170, 192, 142, 1, 35, 2, 143, 229, 40, 171)
(170, 192, 145, 1, 43, 2, 143, 229, 51, 171)
